"dropperid","itemid","minimum_quantity","maximum_quantity","chance","id"
9420515,1312030,1,1,1800,19159
9420515,1382008,1,1,1800,19160
9420515,1402035,1,1,1800,19161
9420515,1452014,1,1,1500,19162
9420515,1472053,1,1,1300,19163
9420515,2040901,1,1,1000,19164
9420515,2048004,1,1,1000,19165
1110130,0,49,72,400000,24211
9420515,4004003,1,1,5000,19167
9420515,4006001,1,1,5000,19168
9420515,4010003,1,1,300,19169
9420515,4020001,1,1,300,19170
9420516,0,638,944,400000,19171
7130401,0,903,4440,400000,24300
7120104,0,311,459,400000,24288
5220003,0,630,3090,400000,24266
9420516,1002365,1,1,2000,19175
9420516,1041118,1,1,2000,19176
9420516,1050089,1,1,1800,19177
9420516,1061116,1,1,2000,19178
9420516,1072223,1,1,2000,19179
9420516,1082129,1,1,2000,19180
9420516,1452017,1,1,1500,19181
9420516,2040516,1,1,1000,19182
9420516,2040701,1,1,1000,19183
9420516,2043002,1,1,1000,19184
100134,0,40,59,400000,24210
9420516,4004002,1,1,5000,19186
9420516,4006001,1,1,5000,19187
9420516,4010001,1,1,300,19188
9420517,0,750,850,400000,19189
7130400,0,903,4440,400000,24299
7120103,0,301,444,400000,24287
9420517,1002406,1,1,2000,19192
9420517,1032023,1,1,1800,19193
9420517,1050097,1,1,1800,19194
9420517,1051101,1,1,1800,19195
9420517,1072225,1,1,2000,19196
9420517,1082139,1,1,2000,19197
9420517,1082152,1,1,2000,19198
9420517,1412021,1,1,1800,19199
9420517,1452019,1,1,1500,19200
9420517,2022003,1,1,333333,19201
9420517,2040707,1,1,1000,19202
9420517,2041023,1,1,1000,19203
9420517,2043801,1,1,1000,19204
9420517,2290000,1,1,2000,19205
9420517,2290008,1,1,2000,19206
9420517,2290018,1,1,2000,19207
9420517,2290038,1,1,2000,19208
9420517,2290060,1,1,2000,19209
9420517,2290080,1,1,2000,19210
9420517,2290103,1,1,2000,19211
100133,0,38,55,400000,24209
9420517,4004003,1,1,5000,19213
9420517,4006000,1,1,5000,19214
9420517,4006001,1,1,5000,19215
9420517,4010005,1,1,300,19216
9420517,4020007,1,1,300,19217
7130103,0,332,490,400000,24298
7110301,0,332,490,400000,24286
9420518,1002530,1,1,2000,19220
9420518,1041122,1,1,2000,19221
9420518,1050098,1,1,1800,19222
9420518,1051101,1,1,1800,19223
9420518,1061121,1,1,2000,19224
9420518,1072208,1,1,2000,19225
9420518,1082136,1,1,2000,19226
9420518,1082158,1,1,2000,19227
9420518,1092027,1,1,1800,19228
9420518,1382035,1,1,1800,19229
9420518,1402016,1,1,1800,19230
9420518,2020013,1,1,333333,19231
9420518,2022003,1,1,333333,19232
9420518,2040302,1,1,1000,19233
9420518,2040501,1,1,1000,19234
9420518,2044902,1,1,1000,19235
9420518,2290123,1,1,2000,19236
100132,0,35,52,400000,24208
9420518,4004004,1,1,5000,19238
9420518,4010001,1,1,300,19239
9420518,4020002,1,1,300,19240
9420519,0,700,750,400000,19241
7130102,0,391,578,400000,24297
7110300,0,355,524,400000,24285
9420519,1002380,1,1,2000,19244
9420519,1040121,1,1,2000,19245
9420519,1051102,1,1,1800,19246
9420519,1060109,1,1,2000,19247
9420519,1072215,1,1,2000,19248
9420519,1082151,1,1,2000,19249
9420519,1302056,1,1,700,19250
9420519,1322045,1,1,1800,19251
9420519,2022003,1,1,333333,19252
9420519,2041004,1,1,1000,19253
9420519,2041013,1,1,1000,19254
9420519,2044201,1,1,1000,19255
9420519,2290113,1,1,2000,19256
9420519,2330005,1,1,500,19257
100131,0,33,49,400000,24207
9420519,4004004,1,1,5000,19259
9420519,4006000,1,1,5000,19260
9420519,4006001,1,1,5000,19261
9420519,4020002,1,1,300,19262
9420519,4020006,1,1,300,19263
9420522,0,1000,2000,400000,19264
8120103,0,477,704,400000,24308
7130004,0,391,578,400000,24296
9420522,1302056,1,1,700,19267
9420522,1312030,1,1,3000,19268
9420522,1322045,1,1,3000,19269
9420522,1332051,1,1,25000,19270
9420522,1332052,1,1,25000,19271
9420522,1372010,1,1,3000,19272
9420522,1382035,1,1,3000,19273
9420522,1402035,1,1,3000,19274
9420522,1412021,1,1,3000,19275
9420522,1422027,1,1,3000,19276
9420522,1432030,1,1,25000,19277
9420522,1442044,1,1,3000,19278
9420522,1452019,1,1,25000,19279
9420522,1452020,1,1,25000,19280
9420522,1462015,1,1,25000,19281
9420522,1462016,1,1,25000,19282
9420522,1472053,1,1,13000,19283
9420522,2020013,1,1,333333,19284
9420522,2020015,1,1,333333,19285
9420522,2290000,1,1,4000,19286
9420522,2290001,1,1,4000,19287
9420522,2290011,1,1,4000,19288
9420522,2290025,1,1,4000,19289
9420522,2290028,1,1,4000,19290
9420522,2290037,1,1,4000,19291
9420522,2290043,1,1,4000,19292
9420522,2290066,1,1,4000,19293
9420522,2290082,1,1,4000,19294
9420522,2290083,1,1,4000,19295
9420522,2290089,1,1,4000,19296
9420522,2290091,1,1,4000,19297
9420522,2290107,1,1,4000,19298
100130,0,31,45,400000,24206
6400009,0,552,2710,400000,24284
6110300,0,255,377,400000,24271
9420527,1002625,1,1,2000,19302
9420527,1050046,1,1,1800,19303
9420527,1050047,1,1,1800,19304
9420527,1051039,1,1,1800,19305
9420527,1052110,1,1,1800,19306
9420527,1072055,1,1,2000,19307
9420527,1072124,1,1,2000,19308
9420527,1072134,1,1,700,19309
9420527,1082064,1,1,2000,19310
9420527,1082192,1,1,2000,19311
9420527,1302013,1,1,1800,19312
9420527,1332015,1,1,1500,19313
9420527,1472017,1,1,1300,19314
9420527,1492000,1,1,1800,19315
9420527,2000006,1,1,40000,19316
9420527,2002010,1,1,333333,19317
9420527,2020028,1,1,20000,19318
9420527,2040101,1,1,1000,19319
9420527,2040311,1,1,1000,19320
9420527,2060001,29,36,10000,19321
9420527,2061001,29,36,10000,19322
9420527,2330000,1,1,500,19323
9420527,4000465,1,1,300000,19324
9420527,4010000,1,1,7000,19325
9420527,4020001,1,1,300,19326
9420527,4130010,1,1,5000,19327
9420527,4131008,1,1,3000,19328
6130103,0,217,320,400000,24273
9420528,1002024,1,1,2000,19330
9420528,1002628,1,1,2000,19331
9420528,1032018,1,1,1800,19332
9420528,1052113,1,1,1800,19333
9420528,1060078,1,1,2000,19334
9420528,1072134,1,1,2000,19335
9420528,1072285,1,1,2000,19336
9420528,1072300,1,1,2000,19337
9420528,1082050,1,1,2000,19338
9420528,1082195,1,1,2000,19339
9420528,1102003,1,1,2000,19340
9420528,1302016,1,1,1800,19341
9420528,1322017,1,1,1800,19342
9420528,1332016,1,1,1500,19343
9420528,1372012,1,1,1800,19344
9420528,2000010,1,1,40000,19345
9420528,2020006,1,1,333333,19346
9420528,2040516,1,1,1000,19347
9420528,2040704,1,1,1000,19348
9420528,2044501,1,1,1000,19349
9420528,2050004,1,1,5000,19350
9420528,2330001,1,1,500,19351
9420528,4000466,1,1,300000,19352
9420528,4004001,1,1,5000,19353
9420528,4006000,1,1,5000,19354
9420528,4010000,1,1,7000,19355
9420528,4010001,1,1,300,19356
9420528,4020002,1,1,300,19357
9420528,4130000,1,1,5000,19358
9420528,4131008,1,1,5000,19359
6400008,0,552,2710,400000,24283
9420529,1002099,1,1,2000,19361
9420529,1002184,1,1,2000,19362
9420529,1002216,1,1,2000,19363
9420529,1040089,1,1,2000,19364
9420529,1040091,1,1,700,19365
9420529,1040096,1,1,2000,19366
9420529,1041080,1,1,2000,19367
9420529,1051030,1,1,1800,19368
9420529,1051038,1,1,1800,19369
9420529,1052098,1,1,1800,19370
9420529,1060085,1,1,2000,19371
9420529,1072303,1,1,2000,19372
9420529,1082028,1,1,700,19373
9420529,1082072,1,1,2000,19374
9420529,1082083,1,1,2000,19375
9420529,1082198,1,1,2000,19376
9420529,1092009,1,1,1800,19377
9420529,1402010,1,1,1800,19378
9420529,1412003,1,1,1800,19379
9420529,1452008,1,1,1500,19380
9420529,1462006,1,1,1500,19381
9420529,1472021,1,1,1300,19382
9420529,2000006,1,1,40000,19383
9420529,2020014,1,1,3000,19384
9420529,2040005,1,1,1000,19385
9420529,2040302,1,1,1000,19386
9420529,2043801,1,1,1000,19387
9420529,4000467,1,1,300000,19388
9420529,4003002,1,1,20000,19389
9420529,4004000,1,1,5000,19390
9420529,4006001,1,1,5000,19391
8220003,0,3381,15830,400000,24329
8120102,0,446,659,400000,24307
6400006,0,384,1890,400000,24282
9420530,1002166,1,1,2000,19395
9420530,1002212,1,1,2000,19396
9420530,1032012,1,1,1800,19397
9420530,1040091,1,1,2000,19398
9420530,1051006,1,1,1800,19399
9420530,1051010,1,1,1800,19400
9420530,1060080,1,1,2000,19401
9420530,1082028,1,1,2000,19402
9420530,1092008,1,1,1800,19403
9420530,1382019,1,1,1800,19404
9420530,1432004,1,1,1500,19405
9420530,1452007,1,1,1500,19406
9420530,1462007,1,1,1500,19407
9420530,1472013,1,1,1300,19408
9420530,1482007,1,1,2000,19409
9420530,1492007,1,1,2000,19410
9420530,2000004,1,1,40000,19411
9420530,2002009,1,1,333333,19412
9420530,2020014,1,1,10000,19413
9420530,2040504,1,1,750,19414
9420530,2040901,1,1,1000,19415
9420530,2041002,1,1,1000,19416
9420530,4000468,1,1,300000,19417
9420530,4010004,1,1,300,19418
9420530,4020007,1,1,300,19419
8150302,0,764,1115,400000,24328
7130003,0,367,541,400000,24295
6300005,0,765,3770,400000,24281
9420531,1041081,1,1,2000,19423
9420531,1041093,1,1,2000,19424
9420531,1061080,1,1,2000,19425
9420531,1061092,1,1,2000,19426
9420531,1082067,1,1,2000,19427
9420531,1082091,1,1,2000,19428
9420531,1092012,1,1,1800,19429
9420531,1302010,1,1,1800,19430
9420531,1332017,1,1,1500,19431
9420531,1372007,1,1,1800,19432
9420531,1402003,1,1,1800,19433
9420531,1412007,1,1,1800,19434
9420531,1452004,1,1,1500,19435
9420531,2000002,1,1,40000,19436
9420531,2000005,1,1,40000,19437
9420531,2000006,1,1,40000,19438
9420531,2040804,1,1,500,19439
9420531,2041005,1,1,1000,19440
9420531,2060001,38,48,10000,19441
9420531,2061001,38,48,10000,19442
9420531,2330002,1,1,500,19443
9420531,4000469,1,1,300000,19444
9420531,4003005,1,1,40000,19445
9420531,4004003,1,1,5000,19446
9420531,4010002,1,1,300,19447
9420531,4020006,1,1,300,19448
8150301,0,730,1070,400000,24327
6230401,0,239,353,400000,24280
9420532,1002155,1,1,2000,19451
9420532,1002243,1,1,2000,19452
9420532,1002244,1,1,2000,19453
9420532,1002270,1,1,2000,19454
9420532,1002622,1,1,2000,19455
9420532,1032008,1,1,1800,19456
9420532,1041087,1,1,2000,19457
9420532,1041095,1,1,2000,19458
9420532,1051043,1,1,1800,19459
9420532,1051046,1,1,1800,19460
9420532,1051047,1,1,1800,19461
9420532,1052107,1,1,1800,19462
9420532,1061086,1,1,2000,19463
9420532,1061094,1,1,2000,19464
9420532,1072110,1,1,2000,19465
9420532,1072149,1,1,2000,19466
9420532,1082189,1,1,2000,19467
9420532,1102017,1,1,2000,19468
9420532,1332021,1,1,1500,19469
9420532,1332029,1,1,1500,19470
9420532,1372017,1,1,1800,19471
9420532,1472020,1,1,1300,19472
9420532,1492003,1,1,2000,19473
9420532,2000006,1,1,40000,19474
9420532,2043009,1,1,1000,19475
9420532,2044102,1,1,1000,19476
9420532,2330004,1,1,400,19477
9420532,4000470,1,1,300000,19478
6230100,0,231,341,400000,24279
6130207,0,231,341,400000,24275
9420533,1002248,1,1,2000,19481
9420533,1002249,1,1,2000,19482
9420533,1002254,1,1,2000,19483
9420533,1040105,1,1,2000,19484
9420533,1041096,1,1,2000,19485
9420533,1050039,1,1,1800,19486
9420533,1050052,1,1,1800,19487
9420533,1051023,1,1,1800,19488
9420533,1051025,1,1,700,19489
9420533,1051038,1,1,1800,19490
9420533,1060093,1,1,2000,19491
9420533,1061095,1,1,2000,19492
9420533,1082180,1,1,2000,19493
9420533,1312009,1,1,1800,19494
9420533,1322012,1,1,1800,19495
9420533,1332020,1,1,1500,19496
9420533,1372008,1,1,1800,19497
9420533,1402017,1,1,1800,19498
9420533,1432007,1,1,1500,19499
9420533,2000009,1,1,40000,19500
9420533,2002004,1,1,10000,19501
9420533,2002011,1,1,10000,19502
9420533,2044302,1,1,1000,19503
9420533,2048001,1,1,1000,19504
9420533,4000471,1,1,300000,19505
8150300,0,666,986,400000,24326
8110300,0,418,617,400000,24306
9420534,1002254,1,1,2000,19508
9420534,1032011,1,1,1800,19509
9420534,1041103,1,1,2000,19510
9420534,1050067,1,1,1800,19511
9420534,1050068,1,1,1800,19512
9420534,1061077,1,1,2000,19513
9420534,1061102,1,1,2000,19514
9420534,1072041,1,1,2000,19515
9420534,1082104,1,1,2000,19516
9420534,1382015,1,1,1800,19517
9420534,1442037,1,1,1800,19518
9420534,1452010,1,1,1500,19519
9420534,1472016,1,1,1300,19520
9420534,2000002,1,1,40000,19521
9420534,2000004,1,1,40000,19522
9420534,2044701,1,1,1000,19523
9420534,2044901,1,1,1000,19524
9420534,2330003,1,1,500,19525
9420534,4000472,1,1,300000,19526
9420534,4004004,1,1,5000,19527
9420534,4006000,1,1,5000,19528
9420534,4010002,1,1,300,19529
9420534,4020008,1,1,300,19530
9420534,4130013,1,1,5000,19531
8150201,0,800,1162,400000,24325
7220002,0,1137,5590,400000,24305
5220002,0,468,2300,400000,24265
9420535,1032020,1,1,1800,19535
9420535,1041076,1,1,2000,19536
9420535,1050060,1,1,1800,19537
9420535,1050070,1,1,1800,19538
9420535,1051016,1,1,1800,19539
9420535,1051055,1,1,1800,19540
9420535,1061071,1,1,2000,19541
9420535,1072018,1,1,2000,19542
9420535,1072159,1,1,2000,19543
9420535,1072161,1,1,2000,19544
9420535,1082093,1,1,2000,19545
9420535,1082097,1,1,700,19546
9420535,1082106,1,1,2000,19547
9420535,1092029,1,1,1800,19548
9420535,1102012,1,1,2000,19549
9420535,1322007,1,1,1800,19550
9420535,1442009,1,1,1800,19551
9420535,1492009,1,1,2000,19552
9420535,2000004,1,1,40000,19553
9420535,2020028,1,1,20000,19554
9420535,2022003,1,1,333333,19555
9420535,2043701,1,1,1000,19556
9420535,2044402,1,1,1000,19557
9420535,4000473,1,1,300000,19558
9420535,4010006,1,1,300,19559
9420535,4030009,1,1,300,19560
9420535,4030012,1,1,300,19561
7220001,0,903,4440,400000,24304
9420536,1002095,1,1,2000,19563
9420536,1002273,1,1,2000,19564
9420536,1002278,1,1,2000,19565
9420536,1032021,1,1,1800,19566
9420536,1050064,1,1,1800,19567
9420536,1050074,1,1,1800,19568
9420536,1050082,1,1,1800,19569
9420536,1051016,1,1,700,19570
9420536,1051058,1,1,1800,19571
9420536,1051065,1,1,1800,19572
9420536,1051079,1,1,1800,19573
9420536,1072154,1,1,2000,19574
9420536,1072167,1,1,2000,19575
9420536,1072309,1,1,2000,19576
9420536,1082097,1,1,2000,19577
9420536,1082105,1,1,2000,19578
9420536,1082204,1,1,2000,19579
9420536,1092016,1,1,1800,19580
9420536,1332019,1,1,1500,19581
9420536,1382007,1,1,1800,19582
9420536,1422005,1,1,1800,19583
9420536,1452011,1,1,1500,19584
9420536,1462011,1,1,1500,19585
9420536,1482009,1,1,2000,19586
9420536,2022003,1,1,333333,19587
9420536,2040805,1,1,1000,19588
9420536,2070008,1,1,500,19589
9420536,2330004,1,1,500,19590
9420536,2332000,1,1,500,19591
9420536,4000474,1,1,300000,19592
6220001,0,765,3770,400000,24278
9420537,1002252,1,1,2000,19594
9420537,1002284,1,1,2000,19595
9420537,1002289,1,1,2000,19596
9420537,1002634,1,1,2000,19597
9420537,1032022,1,1,1800,19598
9420537,1041102,1,1,2000,19599
9420537,1050083,1,1,1800,19600
9420537,1051080,1,1,1800,19601
9420537,1052119,1,1,1800,19602
9420537,1061101,1,1,2000,19603
9420537,1072155,1,1,2000,19604
9420537,1072165,1,1,2000,19605
9420537,1072306,1,1,2000,19606
9420537,1082201,1,1,2000,19607
9420537,1102030,1,1,2000,19608
9420537,1322009,1,1,1800,19609
9420537,1372015,1,1,1800,19610
9420537,1452011,1,1,1500,19611
9420537,1462013,1,1,1500,19612
9420537,1472027,1,1,1300,19613
9420537,2000006,1,1,40000,19614
9420537,2022003,1,1,333333,19615
9420537,2040513,1,1,1000,19616
9420537,2043301,1,1,1000,19617
9420537,4000475,1,1,300000,19618
9420537,4004002,1,1,5000,19619
9420537,4006000,1,1,5000,19620
9420537,4010005,1,1,300,19621
9420537,4020007,1,1,300,19622
7220000,0,933,4590,400000,24303
6220000,0,765,3770,400000,24277
9420538,1002274,1,1,2000,19625
9420538,1002278,1,1,2000,19626
9420538,1040109,1,1,2000,19627
9420538,1041106,1,1,2000,19628
9420538,1060091,1,1,2000,19629
9420538,1060094,1,1,2000,19630
9420538,1060098,1,1,2000,19631
9420538,1072155,1,1,2000,19632
9420538,1072163,1,1,2000,19633
9420538,1072179,1,1,2000,19634
9420538,1072312,1,1,2000,19635
9420538,1082112,1,1,2000,19636
9420538,1082123,1,1,2000,19637
9420538,1092015,1,1,1800,19638
9420538,1102029,1,1,2000,19639
9420538,1422012,1,1,1800,19640
9420538,1432010,1,1,1500,19641
9420538,1482010,1,1,2000,19642
9420538,1492010,1,1,2000,19643
9420538,2000006,1,1,40000,19644
9420538,2022003,1,1,3000,19645
9420538,2040705,1,1,1000,19646
9420538,2041017,1,1,1000,19647
9420538,2070004,1,1,500,19648
9420538,4000476,1,1,300000,19649
9420538,4004002,1,1,5000,19650
9420538,4006000,1,1,5000,19651
9420538,4010001,1,1,300,19652
9420538,4010002,1,1,300,19653
6130209,0,264,389,400000,24276
6130203,0,217,320,400000,24274
5250002,0,196,289,400000,24270
9420539,1002284,1,1,2000,19657
9420539,1050074,1,1,1800,19658
9420539,1050078,1,1,1800,19659
9420539,1050083,1,1,1800,19660
9420539,1082099,1,1,2000,19661
9420539,1082108,1,1,2000,19662
9420539,1082116,1,1,2000,19663
9420539,1102031,1,1,2000,19664
9420539,1102035,1,1,2000,19665
9420539,1382028,1,1,1800,19666
9420539,1402012,1,1,700,19667
9420539,1402033,1,1,1800,19668
9420539,1412009,1,1,1800,19669
9420539,2000006,1,1,40000,19670
9420539,2000009,1,1,40000,19671
9420539,2002008,1,1,333333,19672
9420539,2040514,1,1,1000,19673
9420539,2040802,1,1,1000,19674
9420539,2044601,1,1,1000,19675
9420539,2070005,1,1,500,19676
9420539,4000477,1,1,300000,19677
9420539,4004004,1,1,5000,19678
9420539,4006000,1,1,5000,19679
9420539,4006001,1,1,5000,19680
9420539,4010000,1,1,7000,19681
9420539,4010002,1,1,300,19682
9420539,4020005,1,1,300,19683
9420540,0,500,700,400000,19684
7130002,0,321,474,400000,24294
6130102,0,217,320,400000,24272
5220000,0,552,2710,400000,24264
9420540,1002329,1,1,2000,19688
9420540,1002366,1,1,2000,19689
9420540,1002403,1,1,700,19690
9420540,1002405,1,1,2000,19691
9420540,1050095,1,1,1800,19692
9420540,1051097,1,1,1800,19693
9420540,1072198,1,1,2000,19694
9420540,1072209,1,1,2000,19695
9420540,1082134,1,1,2000,19696
9420540,1452017,1,1,1500,19697
9420540,1472031,1,1,1300,19698
9420540,2000005,1,1,40000,19699
9420540,2000011,1,1,40000,19700
9420540,2002006,1,1,10000,19701
9420540,2022003,1,1,40000,19702
9420540,2040613,1,1,1000,19703
9420540,2040804,1,1,500,19704
9420540,2041014,1,1,1000,19705
9420540,2070012,1,1,20000,19706
9420540,2280006,1,1,1000,19707
9420540,2290119,1,1,1000,19708
9420540,2290120,1,1,2000,19709
9420540,2330005,1,1,500,19710
9420540,4000478,1,1,300000,19711
9420540,4004000,1,1,5000,19712
9420540,4006001,1,1,5000,19713
9420540,4010003,1,1,300,19714
9420540,4010006,1,1,300,19715
9420540,4020000,1,1,7000,19716
9420544,0,2000,5000,400000,19717
5130108,0,196,289,400000,24263
9420544,1003023,3,5,50000,19719
9420544,1003024,3,5,50000,19720
9420544,1032031,1,1,3000,19721
9420544,1302056,1,1,700,19722
9420544,1312030,1,1,3000,19723
9420544,1322045,1,1,3000,19724
9420544,1332051,1,1,25000,19725
9420544,1332052,1,1,25000,19726
9420544,1372010,1,1,3000,19727
9420544,1382035,1,1,3000,19728
9420544,1402035,1,1,3000,19729
9420544,1412021,1,1,3000,19730
9420544,1422027,1,1,3000,19731
9420544,1432030,1,1,25000,19732
9420544,1442044,1,1,3000,19733
9420544,1452019,1,1,25000,19734
9420544,1452020,1,1,25000,19735
9420544,1462015,1,1,25000,19736
9420544,1462016,1,1,25000,19737
9420544,1472053,1,1,13000,19738
9420544,1482012,1,1,333333,19739
9420544,1492012,1,1,333333,19740
9420544,2020013,1,1,333333,19741
9420544,2020014,1,1,100000,19742
9420544,2040001,1,1,1000,19743
9420544,2040004,1,1,1000,19744
9420544,2040301,1,1,1000,19745
9420544,2040401,1,1,1000,19746
9420544,2040501,1,1,1000,19747
9420544,2040504,1,1,1000,19748
9420544,2040513,1,1,1000,19749
9420544,2040516,1,1,1000,19750
9420544,2040601,1,1,1000,19751
9420544,2040701,1,1,1000,19752
9420544,2040704,1,1,1000,19753
9420544,2040707,1,1,1000,19754
9420544,2040801,1,1,1000,19755
9420544,2040804,1,1,500,19756
9420544,2040901,1,1,1000,19757
9420544,2043001,1,1,1000,19758
9420544,2043101,1,1,1000,19759
9420544,2043201,1,1,1000,19760
9420544,2043301,1,1,1000,19761
9420544,2043701,1,1,1000,19762
9420544,2043801,1,1,1000,19763
9420544,2044001,1,1,1000,19764
9420544,2044101,1,1,1000,19765
9420544,2044201,1,1,1000,19766
9420544,2044301,1,1,1000,19767
9420544,2044401,1,1,1000,19768
9420544,2044501,1,1,1000,19769
9420544,2044601,1,1,1000,19770
9420544,2044701,1,1,1000,19771
9420544,2280007,1,1,70000,19772
9420544,2280008,1,1,70000,19773
9420544,2280009,1,1,90000,19774
9420544,2280010,1,1,70000,19775
9420544,2290002,1,1,4000,19776
9420544,2290015,1,1,4000,19777
9420544,2290022,1,1,4000,19778
9420544,2290027,1,1,4000,19779
9420544,2290034,1,1,4000,19780
9420544,2290052,1,1,4000,19781
9420544,2290054,1,1,4000,19782
9420544,2290089,1,1,4000,19783
9420544,2290094,1,1,4000,19784
9420544,2290098,1,1,4000,19785
9420544,2290105,1,1,4000,19786
9420544,2290110,1,1,4000,19787
9420544,2290119,1,1,4000,19788
9420544,4001241,1,1,300000,19789
9420545,1002244,1,1,700,19790
9420545,1002270,1,1,700,19791
9420545,1041095,1,1,700,19792
9420545,1051046,1,1,700,19793
9420545,1051047,1,1,700,19794
9420545,1052107,1,1,700,19795
9420545,1061094,1,1,700,19796
9420545,1072149,1,1,700,19797
9420545,2000006,1,1,40000,19798
9420545,2330004,1,1,400,19799
9420545,4000470,1,1,200000,19800
9420549,0,2000,5000,400000,19801
5130105,0,190,280,400000,24262
9420549,1003025,3,5,50000,19803
9420549,1003026,3,5,50000,19804
9420549,1032031,1,1,3000,19805
9420549,1302056,1,1,700,19806
9420549,1312030,1,1,3000,19807
9420549,1322045,1,1,3000,19808
9420549,1332051,1,1,25000,19809
9420549,1332052,1,1,25000,19810
9420549,1372010,1,1,3000,19811
9420549,1382035,1,1,3000,19812
9420549,1402035,1,1,3000,19813
9420549,1412021,1,1,3000,19814
9420549,1422027,1,1,3000,19815
9420549,1432030,1,1,25000,19816
9420549,1442044,1,1,3000,19817
9420549,1452019,1,1,25000,19818
9420549,1452020,1,1,25000,19819
9420549,1462015,1,1,25000,19820
9420549,1462016,1,1,25000,19821
9420549,1472053,1,1,13000,19822
9420549,1482012,1,1,333333,19823
9420549,1492012,1,1,333333,19824
9420549,2020013,1,1,333333,19825
9420549,2020014,1,1,100000,19826
9420549,2040001,1,1,1000,19827
9420549,2040004,1,1,1000,19828
9420549,2040301,1,1,1000,19829
9420549,2040401,1,1,1000,19830
9420549,2040501,1,1,1000,19831
9420549,2040504,1,1,1000,19832
9420549,2040513,1,1,1000,19833
9420549,2040516,1,1,1000,19834
9420549,2040601,1,1,1000,19835
9420549,2040701,1,1,1000,19836
9420549,2040704,1,1,1000,19837
9420549,2040707,1,1,1000,19838
9420549,2040801,1,1,1000,19839
9420549,2040804,1,1,500,19840
9420549,2040901,1,1,1000,19841
9420549,2043001,1,1,1000,19842
9420549,2043101,1,1,1000,19843
9420549,2043201,1,1,1000,19844
9420549,2043301,1,1,1000,19845
9420549,2043701,1,1,1000,19846
9420549,2043801,1,1,1000,19847
9420549,2044001,1,1,1000,19848
9420549,2044101,1,1,1000,19849
9420549,2044201,1,1,1000,19850
9420549,2044301,1,1,1000,19851
9420549,2044401,1,1,1000,19852
9420549,2044501,1,1,1000,19853
9420549,2044601,1,1,1000,19854
9420549,2044701,1,1,1000,19855
9420549,2280007,1,1,50000,19856
9420549,2280008,1,1,50000,19857
9420549,2280009,1,1,70000,19858
9420549,2280010,1,1,50000,19859
9420549,2290002,1,1,4000,19860
9420549,2290015,1,1,4000,19861
9420549,2290022,1,1,4000,19862
9420549,2290027,1,1,4000,19863
9420549,2290034,1,1,4000,19864
9420549,2290052,1,1,4000,19865
9420549,2290054,1,1,4000,19866
9420549,2290089,1,1,4000,19867
9420549,2290094,1,1,4000,19868
9420549,2290098,1,1,4000,19869
9420549,2290105,1,1,4000,19870
9420549,2290110,1,1,4000,19871
9420549,2290119,1,1,4000,19872
9420549,4001242,1,1,300000,19873
9420550,1092012,1,1,700,19874
9420550,2000002,1,1,40000,19875
9420550,2000005,1,1,40000,19876
9420550,2000006,1,1,40000,19877
9420550,4000469,1,1,200000,19878
9420550,4003005,1,1,7000,19879
9500101,1002008,1,1,700,19880
9500101,1002610,1,1,700,19881
9500101,1040034,1,1,700,19882
9500101,1041012,1,1,700,19883
9500101,1041014,1,1,700,19884
9500101,1062002,1,1,700,19885
9500101,1402018,1,1,700,19886
9500101,1422000,1,1,700,19887
9500101,1472000,1,1,700,19888
9500101,2000000,1,1,40000,19889
9500101,2040702,1,1,750,19890
9500101,2041021,1,1,750,19891
9500101,2380006,1,1,8000,19892
9500101,4000021,1,1,200000,19893
9500101,4010006,1,1,7000,19894
9500101,4020006,1,1,7000,19895
9500101,4030011,1,1,10000,19896
9500101,4030012,1,1,10000,19897
9500101,4032130,1,1,10000,19898
9500102,1002043,1,1,700,19899
9500102,1052095,1,1,700,19900
9500102,1072004,1,1,700,19901
9500102,1072015,1,1,700,19902
9500102,1072031,1,1,700,19903
9500102,1312000,1,1,700,19904
9500102,1432000,1,1,700,19905
9500102,2000000,1,1,40000,19906
9500102,2040001,1,1,750,19907
9500102,2040705,1,1,750,19908
9500102,2041009,1,1,750,19909
9500102,2330000,1,1,400,19910
9500102,2380007,1,1,8000,19911
9500102,4000001,1,1,200000,19912
9500102,4001345,1,1,7000,19913
9500102,4010000,1,1,7000,19914
9500102,4020007,1,1,7000,19915
9500102,4030001,1,1,10000,19916
9500103,1002075,1,1,700,19917
9500103,1040035,1,1,700,19918
9500103,1041062,1,1,700,19919
9500103,1060025,1,1,700,19920
9500103,1061058,1,1,700,19921
9500103,1082180,1,1,700,19922
9500103,1092030,1,1,700,19923
9500103,1322023,1,1,700,19924
9500103,1402018,1,1,700,19925
9500103,1412002,1,1,700,19926
9500103,1432000,1,1,700,19927
9500103,1432008,1,1,700,19928
9500103,1442029,1,1,700,19929
9500103,1492001,1,1,700,19930
9500103,2000000,1,1,40000,19931
9500103,2000003,1,1,40000,19932
9500103,2041015,1,1,750,19933
9500103,2041045,1,1,750,19934
9500103,2043302,1,1,750,19935
9500103,2048000,1,1,750,19936
9500103,2048001,1,1,750,19937
9500103,2330000,1,1,400,19938
9500103,2380012,1,1,8000,19939
9500103,4006000,1,1,7000,19940
9500103,4010002,1,1,7000,19941
9500103,4020005,1,1,7000,19942
9500104,1032001,1,1,700,19943
9500104,1040037,1,1,700,19944
9500104,1060027,1,1,700,19945
